"contamination","dataset_id","engine","variant","quantity","reference_value","observed_value","absolute_difference","allowed_difference","numerically_equivalent"
"vertical",1,"robust","global_row_order","p_value",0.916645188260656,0.916645673506059,4.85245403414325e-07,1.91664518826066e-05,TRUE
"vertical",1,"robust","global_row_order","conf_low",-0.19116568301151,-0.191165604146964,7.88645456994974e-08,1.19116568301151e-05,TRUE
"vertical",1,"robust","global_row_order","conf_high",0.173800080669265,0.173800105884856,2.52155905322571e-08,1.17380008066927e-05,TRUE
"vertical",1,"robustbase","exact_repeat","estimate",-0.00891216838507386,-0.00891216838507386,0,1.00891216838507e-05,TRUE
"vertical",1,"robustbase","exact_repeat","std_error",0.0806011494560289,0.0806011494560289,0,1.08060114945603e-05,TRUE
"vertical",1,"robustbase","exact_repeat","p_value",0.914382812661194,0.914382812661194,0,1.91438281266119e-05,TRUE
"vertical",1,"robustbase","exact_repeat","conf_low",-0.191244635956798,-0.191244635956798,0,1.1912446359568e-05,TRUE
"vertical",1,"robustbase","exact_repeat","conf_high",0.17342029918665,0.17342029918665,0,1.17342029918665e-05,TRUE
"vertical",1,"robustbase","within_cluster_row_order","estimate",-0.00891216838507386,-0.00891216831566149,6.94123682143388e-11,1.00891216838507e-05,TRUE
"vertical",1,"robustbase","within_cluster_row_order","std_error",0.0806011494560289,0.0806011494371677,1.88611348761469e-11,1.08060114945603e-05,TRUE
"vertical",1,"robustbase","within_cluster_row_order","p_value",0.914382812661194,0.914382813305067,6.4387295495294e-10,1.91438281266119e-05,TRUE
"vertical",1,"robustbase","within_cluster_row_order","conf_low",-0.191244635956798,-0.191244635844719,1.12079234781959e-10,1.1912446359568e-05,TRUE
"vertical",1,"robustbase","within_cluster_row_order","conf_high",0.17342029918665,0.173420299213396,2.67454947078249e-11,1.17342029918665e-05,TRUE
"vertical",1,"robustbase","cluster_block_order","estimate",-0.00891216838507386,-0.00891216828967487,9.5398990790363e-11,1.00891216838507e-05,TRUE
"vertical",1,"robustbase","cluster_block_order","std_error",0.0806011494560289,0.0806011494753038,1.92749288752125e-11,1.08060114945603e-05,TRUE
"vertical",1,"robustbase","cluster_block_order","p_value",0.914382812661194,0.914382813593914,9.32719568247364e-10,1.91438281266119e-05,TRUE
"vertical",1,"robustbase","cluster_block_order","conf_low",-0.191244635956798,-0.191244635905002,5.17960674351059e-11,1.1912446359568e-05,TRUE
"vertical",1,"robustbase","cluster_block_order","conf_high",0.17342029918665,0.173420299325652,1.39001921084514e-10,1.17342029918665e-05,TRUE
"vertical",1,"robustbase","global_row_order","estimate",-0.00891216838507386,-0.00891216838268512,2.38874198199568e-12,1.00891216838507e-05,TRUE
"vertical",1,"robustbase","global_row_order","std_error",0.0806011494560289,0.0806011494563629,3.34010596958478e-13,1.08060114945603e-05,TRUE
"vertical",1,"robustbase","global_row_order","p_value",0.914382812661194,0.914382812684392,2.31976660103328e-11,1.91438281266119e-05,TRUE
"vertical",1,"robustbase","global_row_order","conf_low",-0.191244635956798,-0.191244635955165,1.63313806922361e-12,1.1912446359568e-05,TRUE
"vertical",1,"robustbase","global_row_order","conf_high",0.17342029918665,0.173420299189795,3.14431813919214e-12,1.17342029918665e-05,TRUE
"vertical",2,"robust","exact_repeat","estimate",-0.0174442134531436,-0.0174442134531436,0,1.01744421345314e-05,TRUE
"vertical",2,"robust","exact_repeat","std_error",0.0663219299548434,0.0663219299548434,0,1.06632192995484e-05,TRUE
"vertical",2,"robust","exact_repeat","p_value",0.798454932250009,0.798454932250009,0,1.79845493225001e-05,TRUE
"vertical",2,"robust","exact_repeat","conf_low",-0.167474842351093,-0.167474842351093,0,1.16747484235109e-05,TRUE
"vertical",2,"robust","exact_repeat","conf_high",0.132586415444806,0.132586415444806,0,1.13258641544481e-05,TRUE
"vertical",2,"robust","within_cluster_row_order","estimate",-0.0174442134531436,-0.0174441647662072,4.86869363505726e-08,1.01744421345314e-05,TRUE
"vertical",2,"robust","within_cluster_row_order","std_error",0.0663219299548434,0.0663219510864077,2.11315642761889e-08,1.06632192995484e-05,TRUE
"vertical",2,"robust","within_cluster_row_order","p_value",0.798454932250009,0.798455543157773,6.10907763709534e-07,1.79845493225001e-05,TRUE
"vertical",2,"robust","within_cluster_row_order","conf_low",-0.167474842351093,-0.167474841467077,8.84016831959045e-10,1.16747484235109e-05,TRUE
"vertical",2,"robust","within_cluster_row_order","conf_high",0.132586415444806,0.132586511934662,9.64898558553084e-08,1.13258641544481e-05,TRUE
"vertical",2,"robust","cluster_block_order","estimate",-0.0174442134531436,-0.0174442134531436,0,1.01744421345314e-05,TRUE
"vertical",2,"robust","cluster_block_order","std_error",0.0663219299548434,0.0663219299548434,0,1.06632192995484e-05,TRUE
"vertical",2,"robust","cluster_block_order","p_value",0.798454932250009,0.798454932250009,0,1.79845493225001e-05,TRUE
"vertical",2,"robust","cluster_block_order","conf_low",-0.167474842351093,-0.167474842351093,0,1.16747484235109e-05,TRUE
"vertical",2,"robust","cluster_block_order","conf_high",0.132586415444806,0.132586415444806,0,1.13258641544481e-05,TRUE
"vertical",2,"robust","global_row_order","estimate",-0.0174442134531436,-0.0174441893663713,2.40867722121896e-08,1.01744421345314e-05,TRUE
"vertical",2,"robust","global_row_order","std_error",0.0663219299548434,0.0663219359528174,5.99797393696644e-09,1.06632192995484e-05,TRUE
"vertical",2,"robust","global_row_order","p_value",0.798454932250009,0.798455221282405,2.89032396016964e-07,1.79845493225001e-05,TRUE
"vertical",2,"robust","global_row_order","conf_low",-0.167474842351093,-0.167474831832681,1.05184125021029e-08,1.16747484235109e-05,TRUE
"vertical",2,"robust","global_row_order","conf_high",0.132586415444806,0.132586453099938,3.76551319292151e-08,1.13258641544481e-05,TRUE
"vertical",2,"robustbase","exact_repeat","estimate",-0.0164682581833019,-0.0164682581833019,0,1.0164682581833e-05,TRUE
"vertical",2,"robustbase","exact_repeat","std_error",0.069955055354742,0.069955055354742,0,1.06995505535474e-05,TRUE
"vertical",2,"robustbase","exact_repeat","p_value",0.819158259269122,0.819158259269122,0,1.81915825926912e-05,TRUE
"vertical",2,"robustbase","exact_repeat","conf_low",-0.174717587727977,-0.174717587727977,0,1.17471758772798e-05,TRUE
"vertical",2,"robustbase","exact_repeat","conf_high",0.141781071361373,0.141781071361373,0,1.14178107136137e-05,TRUE
"vertical",2,"robustbase","within_cluster_row_order","estimate",-0.0164682581833019,-0.0164682658229706,7.63966863381871e-09,1.0164682581833e-05,TRUE
"vertical",2,"robustbase","within_cluster_row_order","std_error",0.069955055354742,0.0699550551835251,1.71216929523155e-10,1.06995505535474e-05,TRUE
"vertical",2,"robustbase","within_cluster_row_order","p_value",0.819158259269122,0.819158176644147,8.2624975195067e-08,1.81915825926912e-05,TRUE
"vertical",2,"robustbase","within_cluster_row_order","conf_low",-0.174717587727977,-0.174717594980326,7.25234905463168e-09,1.17471758772798e-05,TRUE
"vertical",2,"robustbase","within_cluster_row_order","conf_high",0.141781071361373,0.141781063334384,8.02698824076131e-09,1.14178107136137e-05,TRUE
"vertical",2,"robustbase","cluster_block_order","estimate",-0.0164682581833019,-0.0164682648608439,6.67754194993986e-09,1.0164682581833e-05,TRUE
"vertical",2,"robustbase","cluster_block_order","std_error",0.069955055354742,0.0699550550209405,3.33801569718517e-10,1.06995505535474e-05,TRUE
"vertical",2,"robustbase","cluster_block_order","p_value",0.819158259269122,0.819158186583407,7.26857148913851e-08,1.81915825926912e-05,TRUE
"vertical",2,"robustbase","cluster_block_order","conf_low",-0.174717587727977,-0.174717593650407,5.92243035169027e-09,1.17471758772798e-05,TRUE
"vertical",2,"robustbase","cluster_block_order","conf_high",0.141781071361373,0.141781063928719,7.43265357594503e-09,1.14178107136137e-05,TRUE
"vertical",2,"robustbase","global_row_order","estimate",-0.0164682581833019,-0.0164682659623443,7.77904241716643e-09,1.0164682581833e-05,TRUE
"vertical",2,"robustbase","global_row_order","std_error",0.069955055354742,0.0699550552873063,6.74357791830005e-11,1.06995505535474e-05,TRUE
"vertical",2,"robustbase","global_row_order","p_value",0.819158259269122,0.819158175407539,8.38615830112133e-08,1.81915825926912e-05,TRUE
"vertical",2,"robustbase","global_row_order","conf_low",-0.174717587727977,-0.174717595354469,7.62649210450661e-09,1.17471758772798e-05,TRUE
"vertical",2,"robustbase","global_row_order","conf_high",0.141781071361373,0.14178106342978,7.93159277145961e-09,1.14178107136137e-05,TRUE
"vertical",3,"robust","exact_repeat","estimate",-0.138309712211708,-0.138309712211708,0,1.13830971221171e-05,TRUE
"vertical",3,"robust","exact_repeat","std_error",0.037602830904563,0.037602830904563,0,1.03760283090456e-05,TRUE
"vertical",3,"robust","exact_repeat","p_value",0.00508987609227358,0.00508987609227358,0,1.00508987609227e-05,TRUE
"vertical",3,"robust","exact_repeat","conf_low",-0.223373225483955,-0.223373225483955,0,1.22337322548396e-05,TRUE
"vertical",3,"robust","exact_repeat","conf_high",-0.0532461989394613,-0.0532461989394613,0,1.05324619893946e-05,TRUE
"vertical",3,"robust","within_cluster_row_order","estimate",-0.138309712211708,-0.138309808759254,9.65475458192255e-08,1.13830971221171e-05,TRUE
"vertical",3,"robust","within_cluster_row_order","std_error",0.037602830904563,0.0376028479483421,1.70437791172096e-08,1.03760283090456e-05,TRUE
"vertical",3,"robust","within_cluster_row_order","p_value",0.00508987609227358,0.00508986898271071,7.10956287418296e-09,1.00508987609227e-05,TRUE
"vertical",3,"robust","within_cluster_row_order","conf_low",-0.223373225483955,-0.223373360587208,1.35103252862923e-07,1.22337322548396e-05,TRUE
"vertical",3,"robust","within_cluster_row_order","conf_high",-0.0532461989394613,-0.0532462569313001,5.79918388032841e-08,1.05324619893946e-05,TRUE
"vertical",3,"robust","cluster_block_order","estimate",-0.138309712211708,-0.138309712211708,0,1.13830971221171e-05,TRUE
"vertical",3,"robust","cluster_block_order","std_error",0.037602830904563,0.037602830904563,0,1.03760283090456e-05,TRUE
"vertical",3,"robust","cluster_block_order","p_value",0.00508987609227358,0.00508987609227358,0,1.00508987609227e-05,TRUE
"vertical",3,"robust","cluster_block_order","conf_low",-0.223373225483955,-0.223373225483955,0,1.22337322548396e-05,TRUE
"vertical",3,"robust","cluster_block_order","conf_high",-0.0532461989394613,-0.0532461989394613,0,1.05324619893946e-05,TRUE
"vertical",3,"robust","global_row_order","estimate",-0.138309712211708,-0.138309733967943,2.17562349802414e-08,1.13830971221171e-05,TRUE
"vertical",3,"robust","global_row_order","std_error",0.037602830904563,0.0376028352864969,4.38193385743357e-09,1.03760283090456e-05,TRUE
"vertical",3,"robust","global_row_order","p_value",0.00508987609227358,0.00508987490822834,1.18404524119403e-09,1.00508987609227e-05,TRUE
"vertical",3,"robust","global_row_order","conf_low",-0.223373225483955,-0.223373257152813,3.16688580637159e-08,1.22337322548396e-05,TRUE
"vertical",3,"robust","global_row_order","conf_high",-0.0532461989394613,-0.0532462107830732,1.18436119106446e-08,1.05324619893946e-05,TRUE
"vertical",3,"robustbase","exact_repeat","estimate",-0.137086624101151,-0.137086624101151,0,1.13708662410115e-05,TRUE
"vertical",3,"robustbase","exact_repeat","std_error",0.0374210720663639,0.0374210720663639,0,1.03742107206636e-05,TRUE
"vertical",3,"robustbase","exact_repeat","p_value",0.00520831556434059,0.00520831556434059,0,1.00520831556434e-05,TRUE
"vertical",3,"robustbase","exact_repeat","conf_low",-0.221738970315664,-0.221738970315664,0,1.22173897031566e-05,TRUE
"vertical",3,"robustbase","exact_repeat","conf_high",-0.0524342778866381,-0.0524342778866381,0,1.05243427788664e-05,TRUE
"vertical",3,"robustbase","within_cluster_row_order","estimate",-0.137086624101151,-0.137086624030258,7.08932634818638e-11,1.13708662410115e-05,TRUE
"vertical",3,"robustbase","within_cluster_row_order","std_error",0.0374210720663639,0.0374210720556879,1.0676085016037e-11,1.03742107206636e-05,TRUE
"vertical",3,"robustbase","within_cluster_row_order","p_value",0.00520831556434059,0.00520831557121124,6.87065248444751e-12,1.00520831556434e-05,TRUE
"vertical",3,"robustbase","within_cluster_row_order","conf_low",-0.221738970315664,-0.22173897022062,9.5044222492291e-11,1.22173897031566e-05,TRUE
"vertical",3,"robustbase","within_cluster_row_order","conf_high",-0.0524342778866381,-0.0524342778398958,4.67422905936488e-11,1.05243427788664e-05,TRUE
"vertical",3,"robustbase","cluster_block_order","estimate",-0.137086624101151,-0.137086624032,6.91510182448951e-11,1.13708662410115e-05,TRUE
"vertical",3,"robustbase","cluster_block_order","std_error",0.0374210720663639,0.0374210720553764,1.09875858411712e-11,1.03742107206636e-05,TRUE
"vertical",3,"robustbase","cluster_block_order","p_value",0.00520831556434059,0.00520831557058793,6.24733945131517e-12,1.00520831556434e-05,TRUE
"vertical",3,"robustbase","cluster_block_order","conf_low",-0.221738970315664,-0.221738970221658,9.40066358090519e-11,1.22173897031566e-05,TRUE
"vertical",3,"robustbase","cluster_block_order","conf_high",-0.0524342778866381,-0.0524342778423427,4.42953729251627e-11,1.05243427788664e-05,TRUE
"vertical",3,"robustbase","global_row_order","estimate",-0.137086624101151,-0.137086624031606,6.95451196630614e-11,1.13708662410115e-05,TRUE
"vertical",3,"robustbase","global_row_order","std_error",0.0374210720663639,0.037421072055399,1.09649650470445e-11,1.03742107206636e-05,TRUE
"vertical",3,"robustbase","global_row_order","p_value",0.00520831556434059,0.00520831557069104,6.35044968000376e-12,1.00520831556434e-05,TRUE
"vertical",3,"robustbase","global_row_order","conf_low",-0.221738970315664,-0.221738970221315,9.43495837013586e-11,1.22173897031566e-05,TRUE
"vertical",3,"robustbase","global_row_order","conf_high",-0.0524342778866381,-0.0524342778418975,4.47406556247643e-11,1.05243427788664e-05,TRUE
"vertical",4,"robust","exact_repeat","estimate",-0.0875627398984941,-0.0875627398984941,0,1.08756273989849e-05,TRUE
"vertical",4,"robust","exact_repeat","std_error",0.0575792030920092,0.0575792030920092,0,1.05757920309201e-05,TRUE
"vertical",4,"robust","exact_repeat","p_value",0.162649980777018,0.162649980777018,0,1.16264998077702e-05,TRUE
"vertical",4,"robust","exact_repeat","conf_low",-0.217815946601295,-0.217815946601295,0,1.2178159466013e-05,TRUE
"vertical",4,"robust","exact_repeat","conf_high",0.0426904668043071,0.0426904668043071,0,1.04269046680431e-05,TRUE
"vertical",4,"robust","within_cluster_row_order","estimate",-0.0875627398984941,-0.0875627276449202,1.22535739194296e-08,1.08756273989849e-05,TRUE
"vertical",4,"robust","within_cluster_row_order","std_error",0.0575792030920092,0.0575792028886973,2.03311867341682e-10,1.05757920309201e-05,TRUE
"vertical",4,"robust","within_cluster_row_order","p_value",0.162649980777018,0.162650032085902,5.1308884002621e-08,1.16264998077702e-05,TRUE
"vertical",4,"robust","within_cluster_row_order","conf_low",-0.217815946601295,-0.217815933887798,1.27134973382237e-08,1.2178159466013e-05,TRUE
"vertical",4,"robust","within_cluster_row_order","conf_high",0.0426904668043071,0.0426904785979576,1.17936505145133e-08,1.04269046680431e-05,TRUE
"vertical",4,"robust","cluster_block_order","estimate",-0.0875627398984941,-0.0875627398984941,0,1.08756273989849e-05,TRUE
"vertical",4,"robust","cluster_block_order","std_error",0.0575792030920092,0.0575792030920092,0,1.05757920309201e-05,TRUE
"vertical",4,"robust","cluster_block_order","p_value",0.162649980777018,0.162649980777018,0,1.16264998077702e-05,TRUE
"vertical",4,"robust","cluster_block_order","conf_low",-0.217815946601295,-0.217815946601295,0,1.2178159466013e-05,TRUE
"vertical",4,"robust","cluster_block_order","conf_high",0.0426904668043071,0.0426904668043071,0,1.04269046680431e-05,TRUE
"vertical",4,"robust","global_row_order","estimate",-0.0875627398984941,-0.0875627237794139,1.61190802511202e-08,1.08756273989849e-05,TRUE
"vertical",4,"robust","global_row_order","std_error",0.0575792030920092,0.0575792023594097,7.32599501895859e-10,1.05757920309201e-05,TRUE
"vertical",4,"robust","global_row_order","p_value",0.162649980777018,0.162650045233161,6.4456143172853e-08,1.16264998077702e-05,TRUE
"vertical",4,"robust","global_row_order","conf_low",-0.217815946601295,-0.21781592882496,1.77763354869409e-08,1.2178159466013e-05,TRUE
"vertical",4,"robust","global_row_order","conf_high",0.0426904668043071,0.0426904812661321,1.44618250291773e-08,1.04269046680431e-05,TRUE
"vertical",4,"robustbase","exact_repeat","estimate",-0.0847267907579659,-0.0847267907579659,0,1.08472679075797e-05,TRUE
"vertical",4,"robustbase","exact_repeat","std_error",0.0600445407363011,0.0600445407363011,0,1.0600445407363e-05,TRUE
"vertical",4,"robustbase","exact_repeat","p_value",0.191844643045587,0.191844643045587,0,1.19184464304559e-05,TRUE
"vertical",4,"robustbase","exact_repeat","conf_low",-0.220556978671518,-0.220556978671518,0,1.22055697867152e-05,TRUE
"vertical",4,"robustbase","exact_repeat","conf_high",0.0511033971555863,0.0511033971555863,0,1.05110339715559e-05,TRUE
"vertical",4,"robustbase","within_cluster_row_order","estimate",-0.0847267907579659,-0.0847267916833987,9.25432799836479e-10,1.08472679075797e-05,TRUE
"vertical",4,"robustbase","within_cluster_row_order","std_error",0.0600445407363011,0.0600445408553802,1.19079038296555e-10,1.0600445407363e-05,TRUE
"vertical",4,"robustbase","within_cluster_row_order","p_value",0.191844643045587,0.191844639441788,3.60379942554445e-09,1.19184464304559e-05,TRUE
"vertical",4,"robustbase","within_cluster_row_order","conf_low",-0.220556978671518,-0.220556979866326,1.19480828009166e-09,1.22055697867152e-05,TRUE
"vertical",4,"robustbase","within_cluster_row_order","conf_high",0.0511033971555863,0.051103396499529,6.56057305703506e-10,1.05110339715559e-05,TRUE
"vertical",4,"robustbase","cluster_block_order","estimate",-0.0847267907579659,-0.0847267907547723,3.19363979706111e-12,1.08472679075797e-05,TRUE
"vertical",4,"robustbase","cluster_block_order","std_error",0.0600445407363011,0.0600445407211653,1.51358509059563e-11,1.0600445407363e-05,TRUE
"vertical",4,"robustbase","cluster_block_order","p_value",0.191844643045587,0.191844642959161,8.64260885080625e-11,1.19184464304559e-05,TRUE
"vertical",4,"robustbase","cluster_block_order","conf_low",-0.220556978671518,-0.220556978634085,3.74333342101352e-11,1.22055697867152e-05,TRUE
"vertical",4,"robustbase","cluster_block_order","conf_high",0.0511033971555863,0.0511033971245402,3.1046054616013e-11,1.05110339715559e-05,TRUE
"vertical",4,"robustbase","global_row_order","estimate",-0.0847267907579659,-0.0847267915551632,7.97197294288843e-10,1.08472679075797e-05,TRUE
"vertical",4,"robustbase","global_row_order","std_error",0.0600445407363011,0.060044540895103,1.58801867489178e-10,1.0600445407363e-05,TRUE
"vertical",4,"robustbase","global_row_order","p_value",0.191844643045587,0.191844640318642,2.72694489211744e-09,1.19184464304559e-05,TRUE
"vertical",4,"robustbase","global_row_order","conf_low",-0.220556978671518,-0.22055697982795,1.15643206122229e-09,1.22055697867152e-05,TRUE
"vertical",4,"robustbase","global_row_order","conf_high",0.0511033971555863,0.0511033967176238,4.37962513477608e-10,1.05110339715559e-05,TRUE
"vertical",5,"robust","exact_repeat","estimate",0.0542391845625869,0.0542391845625869,0,1.05423918456259e-05,TRUE
"vertical",5,"robust","exact_repeat","std_error",0.0600426154201169,0.0600426154201169,0,1.06004261542012e-05,TRUE
"vertical",5,"robust","exact_repeat","p_value",0.389880813465946,0.389880813465946,0,1.38988081346595e-05,TRUE
"vertical",5,"robust","exact_repeat","conf_low",-0.0815866479831685,-0.0815866479831685,0,1.08158664798317e-05,TRUE
"vertical",5,"robust","exact_repeat","conf_high",0.190065017108342,0.190065017108342,0,1.19006501710834e-05,TRUE
"vertical",5,"robust","within_cluster_row_order","estimate",0.0542391845625869,0.0542391626584249,2.19041620050375e-08,1.05423918456259e-05,TRUE
"vertical",5,"robust","within_cluster_row_order","std_error",0.0600426154201169,0.0600426363968464,2.09767295270002e-08,1.06004261542012e-05,TRUE
"vertical",5,"robust","within_cluster_row_order","p_value",0.389880813465946,0.389881155604443,3.42138497533284e-07,1.38988081346595e-05,TRUE
"vertical",5,"robust","within_cluster_row_order","conf_low",-0.0815866479831685,-0.0815867173399895,6.93568209669815e-08,1.08158664798317e-05,TRUE
"vertical",5,"robust","within_cluster_row_order","conf_high",0.190065017108342,0.190065042656839,2.55484969569064e-08,1.19006501710834e-05,TRUE
"vertical",5,"robust","cluster_block_order","estimate",0.0542391845625869,0.0542391845625869,0,1.05423918456259e-05,TRUE
"vertical",5,"robust","cluster_block_order","std_error",0.0600426154201169,0.0600426154201169,0,1.06004261542012e-05,TRUE
"vertical",5,"robust","cluster_block_order","p_value",0.389880813465946,0.389880813465946,0,1.38988081346595e-05,TRUE
"vertical",5,"robust","cluster_block_order","conf_low",-0.0815866479831685,-0.0815866479831685,0,1.08158664798317e-05,TRUE
"vertical",5,"robust","cluster_block_order","conf_high",0.190065017108342,0.190065017108342,0,1.19006501710834e-05,TRUE
"vertical",5,"robust","global_row_order","estimate",0.0542391845625869,0.0542391843481922,2.14394668685003e-10,1.05423918456259e-05,TRUE
"vertical",5,"robust","global_row_order","std_error",0.0600426154201169,0.0600426198785056,4.45838867907389e-09,1.06004261542012e-05,TRUE
"vertical",5,"robust","global_row_order","p_value",0.389880813465946,0.389880848990607,3.5524661323727e-08,1.38988081346595e-05,TRUE
"vertical",5,"robust","global_row_order","conf_low",-0.0815866479831685,-0.0815866582831391,1.02999705708928e-08,1.08158664798317e-05,TRUE
"vertical",5,"robust","global_row_order","conf_high",0.190065017108342,0.190065026979524,9.87118120576724e-09,1.19006501710834e-05,TRUE
"vertical",5,"robustbase","exact_repeat","estimate",0.0458904435439116,0.0458904435439116,0,1.04589044354391e-05,TRUE
"vertical",5,"robustbase","exact_repeat","std_error",0.0614369888785534,0.0614369888785534,0,1.06143698887855e-05,TRUE
"vertical",5,"robustbase","exact_repeat","p_value",0.474153798790057,0.474153798790057,0,1.47415379879006e-05,TRUE
"vertical",5,"robustbase","exact_repeat","conf_low",-0.0930896809084615,-0.0930896809084615,0,1.09308968090846e-05,TRUE
"vertical",5,"robustbase","exact_repeat","conf_high",0.184870567996285,0.184870567996285,0,1.18487056799628e-05,TRUE
"vertical",5,"robustbase","within_cluster_row_order","estimate",0.0458904435439116,0.0458904474668756,3.92296401613423e-09,1.04589044354391e-05,TRUE
"vertical",5,"robustbase","within_cluster_row_order","std_error",0.0614369888785534,0.0614369896330605,7.54507109568259e-10,1.06143698887855e-05,TRUE
"vertical",5,"robustbase","within_cluster_row_order","p_value",0.474153798790057,0.47415376737612,3.14139368962074e-08,1.47415379879006e-05,TRUE
"vertical",5,"robustbase","within_cluster_row_order","conf_low",-0.0930896809084615,-0.0930896786923112,2.21615036044565e-09,1.09308968090846e-05,TRUE
"vertical",5,"robustbase","within_cluster_row_order","conf_high",0.184870567996285,0.184870573626062,5.6297776995784e-09,1.18487056799628e-05,TRUE
"vertical",5,"robustbase","cluster_block_order","estimate",0.0458904435439116,0.0458904446031039,1.05919232412655e-09,1.04589044354391e-05,TRUE
"vertical",5,"robustbase","cluster_block_order","std_error",0.0614369888785534,0.0614369889170962,3.85428425286882e-11,1.06143698887855e-05,TRUE
"vertical",5,"robustbase","cluster_block_order","p_value",0.474153798790057,0.474153789154657,9.63539958931392e-09,1.47415379879006e-05,TRUE
"vertical",5,"robustbase","cluster_block_order","conf_low",-0.0930896809084615,-0.0930896799364592,9.72002353605284e-10,1.09308968090846e-05,TRUE
"vertical",5,"robustbase","cluster_block_order","conf_high",0.184870567996285,0.184870569142667,1.14638232240338e-09,1.18487056799628e-05,TRUE
"vertical",5,"robustbase","global_row_order","estimate",0.0458904435439116,0.0458904425530239,9.90887746854519e-10,1.04589044354391e-05,TRUE
"vertical",5,"robustbase","global_row_order","std_error",0.0614369888785534,0.0614369884850039,3.93549415278471e-10,1.06143698887855e-05,TRUE
"vertical",5,"robustbase","global_row_order","p_value",0.474153798790057,0.474153805307077,6.51702036780222e-09,1.47415379879006e-05,TRUE
"vertical",5,"robustbase","global_row_order","conf_low",-0.0930896809084615,-0.0930896810090786,1.00617111864487e-10,1.09308968090846e-05,TRUE
"vertical",5,"robustbase","global_row_order","conf_high",0.184870567996285,0.184870566115126,1.88115836796676e-09,1.18487056799628e-05,TRUE
"bad_leverage",1,"robust","exact_repeat","estimate",-0.0710095193568403,-0.0710095193568403,0,1.07100951935684e-05,TRUE
"bad_leverage",1,"robust","exact_repeat","std_error",0.0384162379058814,0.0384162379058814,0,1.03841623790588e-05,TRUE
"bad_leverage",1,"robust","exact_repeat","p_value",0.0975952913146116,0.0975952913146116,0,1.09759529131461e-05,TRUE
"bad_leverage",1,"robust","exact_repeat","conf_low",-0.15791308710339,-0.15791308710339,0,1.15791308710339e-05,TRUE
"bad_leverage",1,"robust","exact_repeat","conf_high",0.0158940483897092,0.0158940483897092,0,1.01589404838971e-05,TRUE
"bad_leverage",1,"robust","within_cluster_row_order","estimate",-0.0710095193568403,-0.0710107315480713,1.21219123104532e-06,1.07100951935684e-05,TRUE
"bad_leverage",1,"robust","within_cluster_row_order","std_error",0.0384162379058814,0.0384163023345215,6.44286401452199e-08,1.03841623790588e-05,TRUE
"bad_leverage",1,"robust","within_cluster_row_order","p_value",0.0975952913146116,0.0975908733516972,4.4179629144353e-06,1.09759529131461e-05,TRUE
"bad_leverage",1,"robust","within_cluster_row_order","conf_low",-0.15791308710339,-0.157914445042331,1.35793894084912e-06,1.15791308710339e-05,TRUE
"bad_leverage",1,"robust","within_cluster_row_order","conf_high",0.0158940483897092,0.0158929819461879,1.0664435212554e-06,1.01589404838971e-05,TRUE
"bad_leverage",1,"robust","cluster_block_order","estimate",-0.0710095193568403,-0.0710095193568403,0,1.07100951935684e-05,TRUE
"bad_leverage",1,"robust","cluster_block_order","std_error",0.0384162379058814,0.0384162379058814,0,1.03841623790588e-05,TRUE
"bad_leverage",1,"robust","cluster_block_order","p_value",0.0975952913146116,0.0975952913146116,0,1.09759529131461e-05,TRUE
"bad_leverage",1,"robust","cluster_block_order","conf_low",-0.15791308710339,-0.15791308710339,0,1.15791308710339e-05,TRUE
"bad_leverage",1,"robust","cluster_block_order","conf_high",0.0158940483897092,0.0158940483897092,0,1.01589404838971e-05,TRUE
"bad_leverage",1,"robust","global_row_order","estimate",-0.0710095193568403,-0.0710107080081381,1.18865129780654e-06,1.07100951935684e-05,TRUE
"bad_leverage",1,"robust","global_row_order","std_error",0.0384162379058814,0.0384163044786154,6.65727340684596e-08,1.03841623790588e-05,TRUE
"bad_leverage",1,"robust","global_row_order","p_value",0.0975952913146116,0.0975909845085786,4.3068060330137e-06,1.09759529131461e-05,TRUE
"bad_leverage",1,"robust","global_row_order","conf_low",-0.15791308710339,-0.157914426352675,1.33924928502616e-06,1.15791308710339e-05,TRUE
"bad_leverage",1,"robust","global_row_order","conf_high",0.0158940483897092,0.0158930103363986,1.03805331058693e-06,1.01589404838971e-05,TRUE
"bad_leverage",1,"robustbase","exact_repeat","estimate",-0.0471219855045552,-0.0471219855045552,0,1.04712198550456e-05,TRUE
"bad_leverage",1,"robustbase","exact_repeat","std_error",0.0506543248388544,0.0506543248388544,0,1.05065432483885e-05,TRUE
"bad_leverage",1,"robustbase","exact_repeat","p_value",0.376511417701124,0.376511417701124,0,1.37651141770112e-05,TRUE
"bad_leverage",1,"robustbase","exact_repeat","conf_low",-0.161710029265477,-0.161710029265477,0,1.16171002926548e-05,TRUE
"bad_leverage",1,"robustbase","exact_repeat","conf_high",0.0674660582563662,0.0674660582563662,0,1.06746605825637e-05,TRUE
"bad_leverage",1,"robustbase","within_cluster_row_order","estimate",-0.0471219855045552,-0.0471219838998488,1.60470636778598e-09,1.04712198550456e-05,TRUE
"bad_leverage",1,"robustbase","within_cluster_row_order","std_error",0.0506543248388544,0.0506543246268578,2.11996517562874e-10,1.05065432483885e-05,TRUE
"bad_leverage",1,"robustbase","within_cluster_row_order","p_value",0.376511417701124,0.376511431327202,1.36260780436714e-08,1.37651141770112e-05,TRUE
