"study","replicate","method","true_beta","estimate","std_error","df","p_value","conf_low","conf_high","reject","cover","fit_success","converged","singular","retained_clusters","estimated_random_intercept_sd","estimated_random_slope_sd","warning","optimizer_warning","optimizer_code","error","template_warning","template_error","cluster_warning_count","cluster_error_count","dropped_cluster_count","cluster_warning_ids","cluster_error_ids","dropped_cluster_ids","runtime_sec","cluster_diagnostics","realized_mean_slope","realized_random_slope_sd"
"Study 1",1,"robust_ri",0.1,0.16484621514496,0.0783892416886132,174.557685228157,0.0369066591051136,0.0101335012984269,0.319558928991493,TRUE,TRUE,TRUE,TRUE,FALSE,8,1.28024354498241,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.79999999999998,list(cluster = character(0), intercept = numeric(0), x = numeric(0), retained = logical(0), warning = character(0), error = character(0)),NA,NA
"Study 2",1,"robust_ri",0.1,0.125228472729637,0.0912210525995564,250.05201846101,0.171043727131277,-0.0544310620160836,0.304888007475357,FALSE,TRUE,TRUE,TRUE,FALSE,8,1.0195598574275,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34999999999999,list(cluster = character(0), intercept = numeric(0), x = numeric(0), retained = logical(0), warning = character(0), error = character(0)),0.121242280559919,0.0610602815586824
"Study 2",1,"robust_rs",0.1,0.125228491602375,0.0912210406916287,250.05263575595,0.171043604183751,-0.0544310175338445,0.304888000738595,FALSE,TRUE,TRUE,TRUE,TRUE,8,1.01955975688263,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.64,list(cluster = character(0), intercept = numeric(0), x = numeric(0), retained = logical(0), warning = character(0), error = character(0)),0.121242280559919,0.0610602815586824
