"condition_id","n_clusters","beta","contamination","contamination_label","replicate","replicate_seed","method","cluster","intercept","x","retained","warning","error"
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","28",1.35037512507821,0.0371945386376325,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","29",-0.0720583453042153,0.00949641115974569,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","30",-0.207061242050867,0.471390526762895,TRUE,"Max iteration for refinement reached.",
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","31",1.19189505369315,0.382776349130686,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","32",-0.684772328795947,0.221222067506877,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","33",-0.243265245453042,0.0861479257875129,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","34",-1.22781422024272,-0.26961371917786,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","35",0.173017474497427,0.119553650917484,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","36",2.18409716563799,-0.229991445161217,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","37",-1.4724076636865,-0.149586882505661,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","38",0.336302188322882,-0.00828585515892239,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","39",-0.826389272958457,0.0768273295477796,TRUE,,
"S1C013",40,0,"none","Clean",470,1806113114,"cats_robust","40",1.28511156846144,-0.128505654294694,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","1",0.0219961643979426,-0.00291088516508893,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","2",1.11092868201128,-0.0821333424295268,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","3",1.26210389353957,-0.011910015680164,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","4",1.38601031901755,0.200732479715134,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","5",0.99966341743573,-0.37874103568536,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","6",1.35422191653677,-0.0679248031106224,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","7",0.165969267448449,0.227013680714967,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","8",-0.682718314409754,0.0395591346602048,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","9",0.539812429476838,0.0697259319736834,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","10",-0.87357895632153,0.239649371213164,TRUE,"S refinements did not converge (to refine.tol=1e-07) in 200 (= k.max) steps | initial estim. 'init' not converged -- will be return()ed basically unchanged",
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","11",1.70644047269099,-0.0329978553788305,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","12",0.674012787082034,0.115393967256801,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","13",-0.733894249422548,0.120572305968635,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","14",-0.854693566633695,0.157126001791284,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","15",-2.0327701005871,0.217537349074796,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","16",0.330967579340203,-0.268626093007814,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","17",-0.960162060986483,0.139725958946911,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","18",0.568883611482376,0.28299216710577,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","19",-0.520144236528277,-0.0289285914219364,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","20",0.475373495917111,-0.101805363742461,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","21",-1.634013633497,-0.30070949097302,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","22",0.499582513715121,0.0530512375966183,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","23",-0.0201854202841981,0.01951179640577,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","24",2.9480412142828,-0.30835757369379,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","25",-1.46896794949044,0.182672893978642,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","26",-0.543258304088605,-0.0659755702209746,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","27",0.265323717874005,0.290006122163003,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","28",0.877031415542673,-0.188410834581895,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","29",1.3597850995821,0.166528121874762,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","30",-0.206161174778882,0.0393133148908544,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","31",-0.484293909116954,0.083250224401608,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","32",1.70627885798583,-0.275915212268698,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","33",1.40276887500331,-0.253755094790686,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","34",0.690716669572472,-0.0688107748876242,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","35",-0.98660880542923,0.247734691652093,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","36",-0.922392778212709,0.0870230291634487,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","37",-2.15566627476494,0.309376586906412,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","38",-0.220106095030855,0.504922253491065,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","39",2.25003172811462,0.125736973048857,TRUE,,
"S1C013",40,0,"none","Clean",476,974197760,"cats_robustbase","40",-0.356599286619127,-0.0739116125302097,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","1",-0.664376429272606,-0.232646930611235,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","2",-0.2439790980555,-0.0329875348369655,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","3",0.366659860001259,0.0198335613391735,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","4",-0.511531880292504,-0.070136183665093,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","5",-1.55015228235133,-0.0916307588524024,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","6",-0.681156940331197,-0.0272664202891688,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","7",-1.55945123182164,-0.233443336184085,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","8",1.64770486731267,0.0215833604275593,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","9",-0.378087213306137,0.0341766875581673,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","10",-0.885889724004988,0.00386728024434513,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","11",-1.49207373141167,0.278784578905728,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","12",0.144606110047873,0.175990864044973,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","13",-0.581417859170202,0.170141055916635,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","14",0.0822440550821562,0.00163471376556444,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","15",-0.450963857648622,0.104883019135452,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","16",0.128103601395138,0.192114930731582,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","17",-0.928849385238292,0.0664653818334508,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","18",-2.63328042133322,-0.342726076605771,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","19",0.721919068005415,-0.00475998642632371,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","20",0.85263033550833,0.117149892175194,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","21",0.410619218406824,0.215306297496956,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","22",-0.80286995442475,-0.101267894468394,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","23",-0.178719862389654,0.270093717072064,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","24",0.422272833481064,0.0983180918755042,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","25",1.05432121932745,-0.230606970915826,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","26",-0.620697138652832,-0.00109025568931601,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","27",0.906632960670638,0.328771875343146,TRUE,"S refinements did not converge (to refine.tol=1e-07) in 200 (= k.max) steps | initial estim. 'init' not converged -- will be return()ed basically unchanged",
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","28",0.471945720596706,0.183990104646709,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","29",0.181166832329068,0.148097680932554,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","30",0.738638109585943,-0.166849420144853,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","31",0.844661325057415,0.0959319514634306,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","32",0.27756223429408,-0.0100264955076823,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","33",0.195967900408673,0.196174635842227,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","34",0.172719899759825,0.381893446799931,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","35",-0.0744490270759704,0.0218181066558572,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","36",-1.77856791217518,-0.0897893989474406,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","37",0.222878810442878,-0.160904908774043,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","38",-0.616580311807762,0.246155205359101,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","39",-0.115648674969563,0.0245315299526454,TRUE,,
"S1C013",40,0,"none","Clean",478,1917294715,"cats_robustbase","40",0.28806640801395,-0.214186289329408,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","1",0.661189126206652,-0.0623699006045479,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","2",-1.81827374319449,0.0812560807148679,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","3",-0.0470601096550738,-0.0180717054713034,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","4",-0.929280310586615,0.190499053240714,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","5",-0.0622223176079597,0.0653405989002776,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","6",-0.307994415516701,-0.133909440333421,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","7",-0.522966488145407,-0.00696518964679375,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","8",0.968929492675748,-0.114466373497087,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","9",0.681645335294472,-0.0629429252956516,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","10",-0.372231449013202,-0.12593309581794,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","11",1.01397982433973,0.134528672547275,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","12",-0.935907726303079,0.111967902971768,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","13",1.15377542221273,-0.194499783107125,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","14",-0.410590803509667,0.0113123502099378,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","15",0.446786990165726,0.0228287110571472,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","16",0.67459843627606,0.0325858261640366,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","17",-0.942816949335512,-0.0435408150935678,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","18",0.470983556364046,0.0123650268764933,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","19",0.0805319384462338,-0.0394638707074077,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","20",0.814873951067194,0.0611114234421247,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","21",1.99839794216677,0.188994208068154,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","22",0.178404404628249,-0.221651194925732,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","23",0.593160591304348,0.251471092708916,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","24",-1.81089760097814,0.312526837325066,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","25",0.0269817619707113,-0.285332040692285,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","26",-1.66210393028945,-0.00191737223178738,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","27",1.65419239338909,-0.0223327984445457,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","28",-0.203062197263636,0.185737709839176,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","29",-0.397841770275279,0.0523473605159684,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","30",-0.433276883510189,0.0077470680004962,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","31",-0.407662620048085,-0.111823316329563,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","32",-0.935137286987841,0.00523850035840841,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","33",1.55552291166968,0.228139912886704,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","34",-2.02879634668643,0.0115399987715167,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","35",-0.67483832964195,-0.223696421358637,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","36",0.471794933367883,-0.0290825815575144,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","37",0.63064301127398,0.138978945247421,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","38",-0.630746555999559,-0.117696926817166,TRUE,,
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","39",1.19294549620273,-0.385484731058503,TRUE,"S refinements did not converge (to refine.tol=1e-07) in 200 (= k.max) steps | initial estim. 'init' not converged -- will be return()ed basically unchanged",
"S1C013",40,0,"none","Clean",481,1468959197,"cats_robustbase","40",1.38628942563737,-0.24691138761293,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","1",-2.13763682007666,-0.116348434259354,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","2",0.918219289925177,-0.0746197033972123,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","3",0.850397206386885,0.343954606162038,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","4",0.857658654517489,-0.186886720069249,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","5",-0.163249602512041,-0.31724469307531,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","6",-0.281416658380529,-0.138510594585939,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","7",-0.0313360463727153,0.0158339967545692,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","8",-0.724881865272617,0.0455818205533688,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","9",-0.842696914429133,-0.405342770122981,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","10",1.09807024795692,-0.262451883364841,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","11",-1.3005421871308,-0.00776635226958152,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","12",0.887021601826502,-0.00286565560779146,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","13",-0.379546235805742,0.0111371506127669,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","14",1.63256158727177,-0.163390555865011,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","15",0.146195493307323,-0.0486944096750728,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","16",-0.424938448901868,-0.0933773509677643,TRUE,"S refinements did not converge (to refine.tol=1e-07) in 200 (= k.max) steps | initial estim. 'init' not converged -- will be return()ed basically unchanged",
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","17",-0.574398094174526,0.252008808945281,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","18",1.19753142513821,0.283510903138208,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","19",-0.17825803541695,-0.0231247567671362,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","20",0.605899135659706,-0.0448351886155009,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","21",0.743560678555899,0.178724073400834,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","22",1.44031691048323,0.0744209069723772,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","23",1.06389851530682,-0.215921623677389,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","24",0.444257304504006,-0.188775918799152,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","25",-1.03363750785312,-0.313455413719718,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","26",0.500652619257909,0.155298637553559,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","27",1.00790716593227,0.0249672157080321,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","28",-0.0332814064592561,0.12413301915384,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","29",1.54588726839879,0.0926834417019891,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","30",-1.65462824297384,-0.158134207515376,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","31",-1.19198345639017,-0.14598060379844,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","32",0.151596925419574,0.2643305538175,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","33",0.92264147607136,-0.0629835943090934,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","34",0.386429625355185,0.178685049013373,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","35",1.32571662599706,-0.163048897930859,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","36",0.114548154371008,0.00359968079428834,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","37",-2.72592380285781,-0.322034650655226,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","38",1.92976429121804,-0.150876945079813,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","39",0.0856685346926142,0.0746644056106462,TRUE,,
"S1C013",40,0,"none","Clean",491,1834916559,"cats_robustbase","40",0.282688360830528,0.0259567581281878,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","1",0.0797866784013169,0.126835537547661,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","2",0.48547036932833,0.22439272537007,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","3",1.80277535268647,0.0254861092400048,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","4",-1.39937642455839,0.176749482658798,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","5",0.451817680892132,0.0185959857433963,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","6",-1.05164682811314,0.376379332041971,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","7",0.677854695514973,-0.100059307119569,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","8",0.242801760934379,-0.0818531743895588,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","9",0.727651028706977,0.31968727100085,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","10",1.05346509875457,-0.0183822464788286,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","11",0.193447536038702,0.0990866860155237,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","12",1.60908580415204,-0.376922958723818,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","13",0.385107635061029,0.0360023170170581,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","14",1.03202871679889,0.00191906154924658,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","15",-0.862702857966399,0.135314259157032,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","16",0.733830523435075,0.161819539902039,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","17",-0.530813362430235,-0.240806768771046,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","18",-1.43138762815444,-0.174590834787776,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","19",-0.371998554130677,-0.321234984804544,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","20",-0.39846744609734,-0.044138565673754,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","21",-0.553033101056193,0.40570857061932,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","22",-0.494554893540109,-0.0359245882590709,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","23",1.62801056290361,0.0424995246759834,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","24",-0.365742219478869,0.173234279514593,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","25",1.30625716886564,0.064182907626053,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","26",1.11454335050633,0.223180527690731,TRUE,"Max iteration for refinement reached.",
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","27",0.74785027560222,0.0735090664420854,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","28",0.803151388856755,-0.197805554020453,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","29",0.156827239683794,-0.00712620968913313,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","30",-1.2178096637865,-0.0695107667798734,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","31",0.947549796983328,0.0365465144249194,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","32",-1.82951289396485,0.328969376059719,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","33",0.85696729763663,0.0719124481022572,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","34",-1.06507553492999,0.0820160643955984,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","35",-0.511871005087565,-0.00538712251697123,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","36",0.449396072636933,-0.161204449048916,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","37",-1.34429628355393,0.102253008523611,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","38",-0.258451001761228,-0.225401737380877,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","39",-1.56824463541596,0.137249692151983,TRUE,,
"S1C013",40,0,"none","Clean",495,2003295725,"cats_robust","40",0.309115444788345,0.155483568919578,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","1",-0.312963443032513,-0.0598569408947949,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","2",-1.13951129009022,-0.0125271927721278,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","3",-0.0166877892499875,-0.255853360393445,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","4",-0.518847182127856,0.05201917809934,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","5",-0.76207797843249,0.0783793864911603,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","6",0.758309826961777,-0.218764563294669,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","7",1.83249083712123,0.219385682391109,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","8",-1.40778823290665,-0.214676573280359,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","9",-0.00400413952973591,0.242701684542084,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","10",0.166797233821608,-0.00219973105622547,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","11",3.06209458689402,0.111771755461749,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","12",0.792813577624894,0.188777356165864,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","13",-0.456730717015689,-0.0767817295418032,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","14",0.0943712204548858,-0.171036897827967,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","15",-1.27756851372029,0.0652832188971201,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","16",0.496436455953518,0.0848337815992173,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","17",0.297756626683953,0.562245837424795,TRUE,,
"S1C013",40,0,"none","Clean",496,1192146313,"cats_robustbase","18",-3.20113671434368,0.185823279399966,TRUE,,
